time_utc,sensor_index,name,dist_mi,bearing,pm25_a,pm25_b,pm25_avg
2025-10-01 03:00:00,146228,Progressive Community Church (NLCEP),19.1,135,15.3,7.7,11.5
2025-10-01 01:00:00,146228,Progressive Community Church (NLCEP),19.1,135,22.6,12.9,17.75
2025-10-03 11:00:00,146228,Progressive Community Church (NLCEP),19.1,135,13.4,7.0,10.2
2025-10-03 22:00:00,146228,Progressive Community Church (NLCEP),19.1,135,10.7,4.8,7.75
2025-10-06 19:00:00,146228,Progressive Community Church (NLCEP),19.1,135,3.9,1.2,2.55
2025-10-06 14:00:00,146228,Progressive Community Church (NLCEP),19.1,135,3.5,1.4,2.45
2025-10-06 05:00:00,146228,Progressive Community Church (NLCEP),19.1,135,5.6,2.1,3.85
2025-10-06 18:00:00,146228,Progressive Community Church (NLCEP),19.1,135,3.4,0.9,2.15
2025-10-06 04:00:00,146228,Progressive Community Church (NLCEP),19.1,135,5.8,2.3,4.05
2025-10-05 04:00:00,146228,Progressive Community Church (NLCEP),19.1,135,16.6,7.3,11.95
2025-10-05 23:00:00,146228,Progressive Community Church (NLCEP),19.1,135,5.2,2.9,4.05
2025-10-05 02:00:00,146228,Progressive Community Church (NLCEP),19.1,135,16.2,7.4,11.8
2025-10-05 22:00:00,146228,Progressive Community Church (NLCEP),19.1,135,5.0,2.3,3.65
2025-10-05 16:00:00,146228,Progressive Community Church (NLCEP),19.1,135,7.4,3.1,5.25
2025-10-08 18:00:00,146228,Progressive Community Church (NLCEP),19.1,135,0.2,0.2,0.2
2025-10-08 09:00:00,146228,Progressive Community Church (NLCEP),19.1,135,8.7,4.2,6.45
2025-10-08 04:00:00,146228,Progressive Community Church (NLCEP),19.1,135,4.5,1.7,3.1
2025-10-08 22:00:00,146228,Progressive Community Church (NLCEP),19.1,135,0.1,0.3,0.2
2025-10-08 10:00:00,146228,Progressive Community Church (NLCEP),19.1,135,8.4,6.7,7.55
2025-10-08 14:00:00,146228,Progressive Community Church (NLCEP),19.1,135,0.7,0.3,0.5
2025-10-09 14:00:00,146228,Progressive Community Church (NLCEP),19.1,135,1.9,0.5,1.2
2025-10-09 12:00:00,146228,Progressive Community Church (NLCEP),19.1,135,3.6,1.6,2.6
2025-10-09 22:00:00,146228,Progressive Community Church (NLCEP),19.1,135,1.8,0.3,1.05
2025-10-09 21:00:00,146228,Progressive Community Church (NLCEP),19.1,135,1.5,0.3,0.9
2025-10-09 23:00:00,146228,Progressive Community Church (NLCEP),19.1,135,3.2,1.9,2.55
2025-10-10 12:00:00,146228,Progressive Community Church (NLCEP),19.1,135,9.2,3.8,6.5
2025-10-10 10:00:00,146228,Progressive Community Church (NLCEP),19.1,135,6.2,3.0,4.6
2025-10-10 11:00:00,146228,Progressive Community Church (NLCEP),19.1,135,7.2,3.3,5.25
2025-10-12 14:00:00,146228,Progressive Community Church (NLCEP),19.1,135,7.2,2.6,4.9
2025-10-12 13:00:00,146228,Progressive Community Church (NLCEP),19.1,135,11.2,4.3,7.75
2025-10-12 07:00:00,146228,Progressive Community Church (NLCEP),19.1,135,8.9,2.4,5.65
2025-10-12 20:00:00,146228,Progressive Community Church (NLCEP),19.1,135,3.0,0.4,1.7
2025-10-12 05:00:00,146228,Progressive Community Church (NLCEP),19.1,135,4.1,0.9,2.5
2025-10-12 15:00:00,146228,Progressive Community Church (NLCEP),19.1,135,3.3,0.9,2.1
2025-10-14 23:00:00,146228,Progressive Community Church (NLCEP),19.1,135,5.7,5.8,5.75
2025-10-14 18:00:00,146228,Progressive Community Church (NLCEP),19.1,135,19.5,10.2,14.85
2025-10-14 19:00:00,146228,Progressive Community Church (NLCEP),19.1,135,26.0,14.8,20.4
2025-10-14 20:00:00,146228,Progressive Community Church (NLCEP),19.1,135,25.1,13.2,19.15
2025-10-14 07:00:00,146228,Progressive Community Church (NLCEP),19.1,135,30.0,15.5,22.75
2025-10-13 02:00:00,146228,Progressive Community Church (NLCEP),19.1,135,10.8,3.7,7.25
2025-10-13 07:00:00,146228,Progressive Community Church (NLCEP),19.1,135,14.4,4.8,9.6
2025-10-13 20:00:00,146228,Progressive Community Church (NLCEP),19.1,135,7.2,2.4,4.8
2025-10-13 12:00:00,146228,Progressive Community Church (NLCEP),19.1,135,14.6,6.3,10.45
2025-10-13 15:00:00,146228,Progressive Community Church (NLCEP),19.1,135,10.4,3.6,7.0
2025-10-13 23:00:00,146228,Progressive Community Church (NLCEP),19.1,135,12.2,4.6,8.4
2025-10-11 02:00:00,146228,Progressive Community Church (NLCEP),19.1,135,9.2,3.7,6.45
2025-10-11 04:00:00,146228,Progressive Community Church (NLCEP),19.1,135,13.5,6.0,9.75
2025-10-11 11:00:00,146228,Progressive Community Church (NLCEP),19.1,135,1.4,0.2,0.8
2025-10-11 10:00:00,146228,Progressive Community Church (NLCEP),19.1,135,1.2,0.2,0.7
2025-10-11 14:00:00,146228,Progressive Community Church (NLCEP),19.1,135,2.2,0.9,1.55
2025-10-11 18:00:00,146228,Progressive Community Church (NLCEP),19.1,135,0.7,0.1,0.4
2025-10-04 07:00:00,146228,Progressive Community Church (NLCEP),19.1,135,16.1,7.1,11.6
2025-10-04 20:00:00,146228,Progressive Community Church (NLCEP),19.1,135,10.8,4.3,7.55
2025-10-04 11:00:00,146228,Progressive Community Church (NLCEP),19.1,135,17.0,7.6,12.3
2025-10-04 19:00:00,146228,Progressive Community Church (NLCEP),19.1,135,11.8,5.3,8.55
2025-10-15 08:00:00,146228,Progressive Community Church (NLCEP),19.1,135,1.3,0.6,0.95
2025-10-15 15:00:00,146228,Progressive Community Church (NLCEP),19.1,135,7.5,3.2,5.35
2025-10-15 06:00:00,146228,Progressive Community Church (NLCEP),19.1,135,0.5,0.3,0.4
2025-10-15 11:00:00,146228,Progressive Community Church (NLCEP),19.1,135,4.0,1.5,2.75
2025-10-15 12:00:00,146228,Progressive Community Church (NLCEP),19.1,135,3.8,1.4,2.6
2025-10-15 05:00:00,146228,Progressive Community Church (NLCEP),19.1,135,0.4,0.2,0.3
2025-10-15 23:00:00,146228,Progressive Community Church (NLCEP),19.1,135,10.6,5.0,7.8
2025-10-16 20:00:00,146228,Progressive Community Church (NLCEP),19.1,135,1.1,0.3,0.7
2025-10-16 12:00:00,146228,Progressive Community Church (NLCEP),19.1,135,4.9,1.8,3.35
2025-10-16 21:00:00,146228,Progressive Community Church (NLCEP),19.1,135,1.5,0.4,0.95
2025-10-16 13:00:00,146228,Progressive Community Church (NLCEP),19.1,135,6.1,2.0,4.05
2025-10-16 17:00:00,146228,Progressive Community Church (NLCEP),19.1,135,1.5,0.3,0.9
2025-10-17 08:00:00,146228,Progressive Community Church (NLCEP),19.1,135,0.9,0.5,0.7
2025-10-17 10:00:00,146228,Progressive Community Church (NLCEP),19.1,135,2.4,1.4,1.9
2025-10-17 07:00:00,146228,Progressive Community Church (NLCEP),19.1,135,0.9,0.6,0.75
2025-10-17 21:00:00,146228,Progressive Community Church (NLCEP),19.1,135,1.5,1.1,1.3
2025-10-17 20:00:00,146228,Progressive Community Church (NLCEP),19.1,135,1.4,0.7,1.05
2025-10-17 02:00:00,146228,Progressive Community Church (NLCEP),19.1,135,4.0,1.7,2.85
2025-10-18 09:00:00,146228,Progressive Community Church (NLCEP),19.1,135,8.5,3.7,6.1
2025-10-18 13:00:00,146228,Progressive Community Church (NLCEP),19.1,135,16.6,7.1,11.85
2025-10-18 17:00:00,146228,Progressive Community Church (NLCEP),19.1,135,20.9,8.2,14.55
2025-10-18 03:00:00,146228,Progressive Community Church (NLCEP),19.1,135,2.1,1.7,1.9
2025-10-19 16:00:00,146228,Progressive Community Church (NLCEP),19.1,135,4.4,1.8,3.1
2025-10-19 04:00:00,146228,Progressive Community Church (NLCEP),19.1,135,5.9,2.9,4.4
2025-10-19 20:00:00,146228,Progressive Community Church (NLCEP),19.1,135,2.0,0.2,1.1
2025-10-19 03:00:00,146228,Progressive Community Church (NLCEP),19.1,135,5.8,2.6,4.2
2025-10-19 15:00:00,146228,Progressive Community Church (NLCEP),19.1,135,4.9,2.0,3.45
2025-10-19 21:00:00,146228,Progressive Community Church (NLCEP),19.1,135,1.7,0.2,0.95
2025-10-19 10:00:00,146228,Progressive Community Church (NLCEP),19.1,135,3.4,1.4,2.4
2025-10-19 17:00:00,146228,Progressive Community Church (NLCEP),19.1,135,4.0,1.4,2.7
2025-10-20 01:00:00,146228,Progressive Community Church (NLCEP),19.1,135,2.1,0.5,1.3
2025-10-20 14:00:00,146228,Progressive Community Church (NLCEP),19.1,135,1.7,0.7,1.2
2025-10-20 21:00:00,146228,Progressive Community Church (NLCEP),19.1,135,0.5,0.1,0.3
2025-10-20 17:00:00,146228,Progressive Community Church (NLCEP),19.1,135,0.1,0.1,0.1
2025-10-20 06:00:00,146228,Progressive Community Church (NLCEP),19.1,135,2.8,3.3,3.05
2025-10-20 22:00:00,146228,Progressive Community Church (NLCEP),19.1,135,0.3,0.1,0.2
2025-10-20 09:00:00,146228,Progressive Community Church (NLCEP),19.1,135,1.9,0.6,1.25
2025-10-24 09:00:00,146228,Progressive Community Church (NLCEP),19.1,135,8.4,4.0,6.2
2025-10-24 05:00:00,146228,Progressive Community Church (NLCEP),19.1,135,3.3,2.1,2.7
2025-10-24 23:00:00,146228,Progressive Community Church (NLCEP),19.1,135,11.8,4.6,8.2
2025-10-24 21:00:00,146228,Progressive Community Church (NLCEP),19.1,135,2.2,0.6,1.4
2025-10-24 17:00:00,146228,Progressive Community Church (NLCEP),19.1,135,3.4,1.9,2.65
2025-10-24 07:00:00,146228,Progressive Community Church (NLCEP),19.1,135,5.1,2.3,3.7
2025-10-24 03:00:00,146228,Progressive Community Church (NLCEP),19.1,135,4.2,2.3,3.25
2025-10-22 17:00:00,146228,Progressive Community Church (NLCEP),19.1,135,0.4,0.1,0.25
2025-10-22 19:00:00,146228,Progressive Community Church (NLCEP),19.1,135,0.6,0.1,0.35
2025-10-22 11:00:00,146228,Progressive Community Church (NLCEP),19.1,135,0.3,0.0,0.15
2025-10-22 05:00:00,146228,Progressive Community Church (NLCEP),19.1,135,0.1,0.1,0.1
2025-10-22 06:00:00,146228,Progressive Community Church (NLCEP),19.1,135,0.1,0.1,0.1
2025-10-23 04:00:00,146228,Progressive Community Church (NLCEP),19.1,135,0.6,0.1,0.35
2025-10-23 09:00:00,146228,Progressive Community Church (NLCEP),19.1,135,1.9,0.3,1.1
2025-10-23 01:00:00,146228,Progressive Community Church (NLCEP),19.1,135,0.5,0.1,0.3
2025-10-23 12:00:00,146228,Progressive Community Church (NLCEP),19.1,135,3.1,1.5,2.3
2025-10-23 20:00:00,146228,Progressive Community Church (NLCEP),19.1,135,1.7,0.6,1.15
2025-10-23 19:00:00,146228,Progressive Community Church (NLCEP),19.1,135,4.4,1.8,3.1
2025-10-23 05:00:00,146228,Progressive Community Church (NLCEP),19.1,135,0.8,0.1,0.45
2025-10-23 14:00:00,146228,Progressive Community Church (NLCEP),19.1,135,4.9,2.2,3.55
2025-10-27 21:00:00,146228,Progressive Community Church (NLCEP),19.1,135,2.2,0.8,1.5
2025-10-28 14:00:00,146228,Progressive Community Church (NLCEP),19.1,135,6.1,2.0,4.05
2025-10-28 23:00:00,146228,Progressive Community Church (NLCEP),19.1,135,3.7,2.2,2.95
2025-10-28 02:00:00,146228,Progressive Community Church (NLCEP),19.1,135,2.9,1.0,1.95
2025-10-28 12:00:00,146228,Progressive Community Church (NLCEP),19.1,135,5.6,1.9,3.75
2025-10-28 05:00:00,146228,Progressive Community Church (NLCEP),19.1,135,2.5,0.5,1.5
2025-10-28 01:00:00,146228,Progressive Community Church (NLCEP),19.1,135,5.1,2.2,3.65
2025-10-28 22:00:00,146228,Progressive Community Church (NLCEP),19.1,135,4.1,1.9,3.0
2025-10-25 09:00:00,146228,Progressive Community Church (NLCEP),19.1,135,10.9,3.8,7.35
2025-10-25 01:00:00,146228,Progressive Community Church (NLCEP),19.1,135,8.3,3.0,5.65
2025-10-25 04:00:00,146228,Progressive Community Church (NLCEP),19.1,135,16.1,6.5,11.3
2025-10-21 18:00:00,146228,Progressive Community Church (NLCEP),19.1,135,0.7,0.3,0.5
2025-10-21 23:00:00,146228,Progressive Community Church (NLCEP),19.1,135,1.4,0.6,1.0
2025-10-21 12:00:00,146228,Progressive Community Church (NLCEP),19.1,135,2.9,1.4,2.15
2025-10-21 20:00:00,146228,Progressive Community Church (NLCEP),19.1,135,0.7,0.2,0.45
2025-10-21 00:00:00,146228,Progressive Community Church (NLCEP),19.1,135,1.5,0.5,1.0
2025-10-21 15:00:00,146228,Progressive Community Church (NLCEP),19.1,135,2.4,1.2,1.8
2025-10-15 00:00:00,146228,Progressive Community Church (NLCEP),19.1,135,1.9,2.1,2.0
2025-10-15 18:00:00,146228,Progressive Community Church (NLCEP),19.1,135,20.8,11.3,16.05
2025-10-15 22:00:00,146228,Progressive Community Church (NLCEP),19.1,135,11.1,5.4,8.25
2025-10-15 04:00:00,146228,Progressive Community Church (NLCEP),19.1,135,0.7,0.2,0.45
2025-10-15 09:00:00,146228,Progressive Community Church (NLCEP),19.1,135,3.1,1.3,2.2
2025-10-16 14:00:00,146228,Progressive Community Church (NLCEP),19.1,135,4.6,1.4,3.0
2025-10-16 09:00:00,146228,Progressive Community Church (NLCEP),19.1,135,2.8,0.9,1.85
2025-10-16 03:00:00,146228,Progressive Community Church (NLCEP),19.1,135,11.2,5.8,8.5
2025-10-16 10:00:00,146228,Progressive Community Church (NLCEP),19.1,135,3.1,1.0,2.05
2025-10-16 02:00:00,146228,Progressive Community Church (NLCEP),19.1,135,13.2,7.7,10.45
2025-10-16 23:00:00,146228,Progressive Community Church (NLCEP),19.1,135,3.1,2.3,2.7
2025-10-16 04:00:00,146228,Progressive Community Church (NLCEP),19.1,135,11.0,5.4,8.2
2025-10-17 23:00:00,146228,Progressive Community Church (NLCEP),19.1,135,1.9,2.4,2.15
2025-10-17 11:00:00,146228,Progressive Community Church (NLCEP),19.1,135,2.8,1.2,2.0
2025-10-17 18:00:00,146228,Progressive Community Church (NLCEP),19.1,135,1.5,0.6,1.05
2025-10-17 16:00:00,146228,Progressive Community Church (NLCEP),19.1,135,1.4,0.8,1.1
2025-10-17 00:00:00,146228,Progressive Community Church (NLCEP),19.1,135,4.9,1.7,3.3
2025-10-17 06:00:00,146228,Progressive Community Church (NLCEP),19.1,135,1.5,1.7,1.6
2025-10-18 01:00:00,146228,Progressive Community Church (NLCEP),19.1,135,2.0,1.5,1.75
2025-10-18 10:00:00,146228,Progressive Community Church (NLCEP),19.1,135,11.7,5.2,8.45
2025-10-18 15:00:00,146228,Progressive Community Church (NLCEP),19.1,135,19.8,8.0,13.9
2025-10-18 18:00:00,146228,Progressive Community Church (NLCEP),19.1,135,20.7,7.8,14.25
2025-10-18 00:00:00,146228,Progressive Community Church (NLCEP),19.1,135,1.7,1.9,1.8
2025-10-18 07:00:00,146228,Progressive Community Church (NLCEP),19.1,135,5.9,2.9,4.4
2025-10-18 21:00:00,146228,Progressive Community Church (NLCEP),19.1,135,28.3,12.6,20.45
2025-10-19 22:00:00,146228,Progressive Community Church (NLCEP),19.1,135,1.6,0.2,0.9
2025-10-19 13:00:00,146228,Progressive Community Church (NLCEP),19.1,135,3.6,1.6,2.6
2025-10-19 08:00:00,146228,Progressive Community Church (NLCEP),19.1,135,5.9,2.7,4.3
2025-10-19 23:00:00,146228,Progressive Community Church (NLCEP),19.1,135,2.1,0.7,1.4
2025-10-19 07:00:00,146228,Progressive Community Church (NLCEP),19.1,135,6.4,3.0,4.7
2025-10-19 02:00:00,146228,Progressive Community Church (NLCEP),19.1,135,10.2,4.5,7.35
2025-10-19 19:00:00,146228,Progressive Community Church (NLCEP),19.1,135,3.2,0.7,1.95
2025-10-19 09:00:00,146228,Progressive Community Church (NLCEP),19.1,135,6.4,3.0,4.7
2025-10-20 03:00:00,146228,Progressive Community Church (NLCEP),19.1,135,1.9,0.7,1.3
2025-10-20 00:00:00,146228,Progressive Community Church (NLCEP),19.1,135,2.5,0.4,1.45
2025-10-20 08:00:00,146228,Progressive Community Church (NLCEP),19.1,135,2.0,0.7,1.35
2025-10-20 15:00:00,146228,Progressive Community Church (NLCEP),19.1,135,0.5,0.4,0.45
2025-10-24 01:00:00,146228,Progressive Community Church (NLCEP),19.1,135,2.0,0.8,1.4
2025-10-24 06:00:00,146228,Progressive Community Church (NLCEP),19.1,135,4.5,4.2,4.35
2025-10-24 13:00:00,146228,Progressive Community Church (NLCEP),19.1,135,10.4,7.0,8.7
2025-10-24 15:00:00,146228,Progressive Community Church (NLCEP),19.1,135,8.4,4.5,6.45
2025-10-24 20:00:00,146228,Progressive Community Church (NLCEP),19.1,135,2.4,0.6,1.5
2025-10-24 08:00:00,146228,Progressive Community Church (NLCEP),19.1,135,6.2,2.7,4.45
2025-10-24 16:00:00,146228,Progressive Community Church (NLCEP),19.1,135,1.4,0.6,1.0
2025-10-22 04:00:00,146228,Progressive Community Church (NLCEP),19.1,135,0.2,0.1,0.15
2025-10-22 15:00:00,146228,Progressive Community Church (NLCEP),19.1,135,0.8,0.2,0.5
2025-10-22 13:00:00,146228,Progressive Community Church (NLCEP),19.1,135,0.6,0.1,0.35
2025-10-22 20:00:00,146228,Progressive Community Church (NLCEP),19.1,135,0.6,0.1,0.35
2025-10-22 16:00:00,146228,Progressive Community Church (NLCEP),19.1,135,0.4,0.1,0.25
2025-10-23 03:00:00,146228,Progressive Community Church (NLCEP),19.1,135,0.5,0.1,0.3
2025-10-23 16:00:00,146228,Progressive Community Church (NLCEP),19.1,135,3.1,1.1,2.1
2025-10-23 02:00:00,146228,Progressive Community Church (NLCEP),19.1,135,0.3,0.0,0.15
2025-10-23 21:00:00,146228,Progressive Community Church (NLCEP),19.1,135,1.1,0.6,0.85
2025-10-23 13:00:00,146228,Progressive Community Church (NLCEP),19.1,135,5.0,2.5,3.75
2025-10-23 15:00:00,146228,Progressive Community Church (NLCEP),19.1,135,4.3,1.6,2.95
2025-10-23 07:00:00,146228,Progressive Community Church (NLCEP),19.1,135,1.3,5.9,3.6
2025-10-27 19:00:00,146228,Progressive Community Church (NLCEP),19.1,135,2.8,0.8,1.8
2025-10-27 16:00:00,146228,Progressive Community Church (NLCEP),19.1,135,1.4,0.4,0.9
2025-10-27 15:00:00,146228,Progressive Community Church (NLCEP),19.1,135,1.6,0.3,0.95
2025-10-27 22:00:00,146228,Progressive Community Church (NLCEP),19.1,135,2.3,0.9,1.6
2025-10-28 09:00:00,146228,Progressive Community Church (NLCEP),19.1,135,3.6,1.0,2.3
2025-10-28 16:00:00,146228,Progressive Community Church (NLCEP),19.1,135,5.4,1.8,3.6
2025-10-28 04:00:00,146228,Progressive Community Church (NLCEP),19.1,135,2.0,0.3,1.15
2025-10-28 08:00:00,146228,Progressive Community Church (NLCEP),19.1,135,3.2,0.8,2.0
2025-10-25 03:00:00,146228,Progressive Community Church (NLCEP),19.1,135,17.8,6.5,12.15
2025-10-25 06:00:00,146228,Progressive Community Church (NLCEP),19.1,135,15.1,5.3,10.2
2025-10-21 22:00:00,146228,Progressive Community Church (NLCEP),19.1,135,1.1,0.4,0.75
2025-10-21 09:00:00,146228,Progressive Community Church (NLCEP),19.1,135,3.4,1.4,2.4
2025-10-15 07:00:00,146228,Progressive Community Church (NLCEP),19.1,135,0.5,0.2,0.35
2025-10-15 21:00:00,146228,Progressive Community Church (NLCEP),19.1,135,9.4,4.4,6.9
2025-10-15 17:00:00,146228,Progressive Community Church (NLCEP),19.1,135,14.7,7.8,11.25
2025-10-15 16:00:00,146228,Progressive Community Church (NLCEP),19.1,135,10.1,5.1,7.6
2025-10-16 16:00:00,146228,Progressive Community Church (NLCEP),19.1,135,2.3,0.6,1.45
2025-10-16 11:00:00,146228,Progressive Community Church (NLCEP),19.1,135,3.5,1.4,2.45
2025-10-16 19:00:00,146228,Progressive Community Church (NLCEP),19.1,135,1.5,0.3,0.9
2025-10-16 06:00:00,146228,Progressive Community Church (NLCEP),19.1,135,7.0,3.5,5.25
2025-10-16 05:00:00,146228,Progressive Community Church (NLCEP),19.1,135,8.4,4.4,6.4
2025-10-16 08:00:00,146228,Progressive Community Church (NLCEP),19.1,135,4.6,2.1,3.35
2025-10-17 22:00:00,146228,Progressive Community Church (NLCEP),19.1,135,1.6,1.7,1.65
2025-10-17 04:00:00,146228,Progressive Community Church (NLCEP),19.1,135,0.9,0.7,0.8
2025-10-17 12:00:00,146228,Progressive Community Church (NLCEP),19.1,135,3.3,1.3,2.3
2025-10-17 19:00:00,146228,Progressive Community Church (NLCEP),19.1,135,1.4,0.6,1.0
2025-10-18 06:00:00,146228,Progressive Community Church (NLCEP),19.1,135,3.9,2.0,2.95
2025-10-18 04:00:00,146228,Progressive Community Church (NLCEP),19.1,135,2.1,1.6,1.85
2025-10-18 05:00:00,146228,Progressive Community Church (NLCEP),19.1,135,2.7,1.8,2.25
2025-10-18 20:00:00,146228,Progressive Community Church (NLCEP),19.1,135,26.4,11.0,18.7
2025-10-18 11:00:00,146228,Progressive Community Church (NLCEP),19.1,135,15.3,6.7,11.0
2025-10-18 14:00:00,146228,Progressive Community Church (NLCEP),19.1,135,16.6,6.7,11.65
2025-10-18 12:00:00,146228,Progressive Community Church (NLCEP),19.1,135,17.1,7.3,12.2
2025-10-19 06:00:00,146228,Progressive Community Church (NLCEP),19.1,135,6.8,3.2,5.0
2025-10-19 01:00:00,146228,Progressive Community Church (NLCEP),19.1,135,11.0,4.9,7.95
2025-10-19 11:00:00,146228,Progressive Community Church (NLCEP),19.1,135,4.5,2.2,3.35
2025-10-19 18:00:00,146228,Progressive Community Church (NLCEP),19.1,135,4.9,1.6,3.25
2025-10-19 05:00:00,146228,Progressive Community Church (NLCEP),19.1,135,5.8,2.7,4.25
2025-10-20 20:00:00,146228,Progressive Community Church (NLCEP),19.1,135,0.3,0.3,0.3
2025-10-20 23:00:00,146228,Progressive Community Church (NLCEP),19.1,135,0.8,0.6,0.7
2025-10-20 11:00:00,146228,Progressive Community Church (NLCEP),19.1,135,3.8,1.9,2.85
2025-10-20 02:00:00,146228,Progressive Community Church (NLCEP),19.1,135,1.8,0.5,1.15
2025-10-20 10:00:00,146228,Progressive Community Church (NLCEP),19.1,135,2.8,1.4,2.1
2025-10-24 22:00:00,146228,Progressive Community Church (NLCEP),19.1,135,2.4,0.6,1.5
2025-10-24 14:00:00,146228,Progressive Community Church (NLCEP),19.1,135,17.0,13.6,15.3
2025-10-24 12:00:00,146228,Progressive Community Church (NLCEP),19.1,135,8.0,4.1,6.05
2025-10-24 18:00:00,146228,Progressive Community Church (NLCEP),19.1,135,5.3,3.4,4.35
2025-10-24 04:00:00,146228,Progressive Community Church (NLCEP),19.1,135,3.0,1.5,2.25
2025-10-24 19:00:00,146228,Progressive Community Church (NLCEP),19.1,135,5.3,2.8,4.05
2025-10-22 21:00:00,146228,Progressive Community Church (NLCEP),19.1,135,0.5,0.1,0.3
2025-10-22 14:00:00,146228,Progressive Community Church (NLCEP),19.1,135,0.8,0.3,0.55
